cve_uaslp,creditos,cve_materia,materia,calificacion,fecha_cal,tipo_examen,semestre
0203032,6,6040,INGENIERIA ELECTRICA,60,2015-05-26,EO,2014-2015/II
0203032,8,6053,MATERIALES DE INGENIERIA II,59,2015-05-26,EO,2014-2015/II
0203032,10,6065,TERMODINAMICA DE MATERIALES,30,2015-05-26,EO,2014-2015/II
0203032,0,1903,INGLES INTERMEDIO I,AC,2015-05-27,EA,2014-2015/II
0203032,8,6053,MATERIALES DE INGENIERIA II,40,2015-05-28,EE,2014-2015/II
0203032,10,6065,TERMODINAMICA DE MATERIALES,NP,2015-06-09,ET,2014-2015/II
0203032,8,6053,MATERIALES DE INGENIERIA II,60,2015-06-10,ET,2014-2015/II
0203032,1,1003,SEMINARIO INTEGRADOR III,80,2015-12-09,EO,2015-2016/I
0203032,0,1904,INGLES INTERMEDIO II,AC,2015-12-09,EO,2015-2016/I
0203032,5,6054,INSTRUMENTACION,60,2015-12-09,EO,2015-2016/I
0203032,10,6064,MECANICA DE MATERIALES,55,2015-12-09,EO,2015-2016/I
0203032,10,6065,TERMODINAMICA DE MATERIALES,65,2015-12-09,EO,2015-2016/I
0203032,6,6067,CERAMICOS,70,2015-12-09,EO,2015-2016/I
0203032,6,6069,MATEMATICAS APLICADAS,80,2015-12-09,EO,2015-2016/I
0203032,10,6064,MECANICA DE MATERIALES,40,2015-12-11,EE,2015-2016/I
0203032,10,6064,MECANICA DE MATERIALES,60,2016-01-07,ET,2015-2016/I
0203032,0,1905,INGLES AVANZADO,AC,2016-05-27,EO,2015-2016/II
0203032,12,6072,EXTRACTIVA I,80,2016-05-27,EO,2015-2016/II
0203032,10,6074,FORMADO DE MATERIALES,60,2016-05-27,EO,2015-2016/II
0203032,6,6076,POLIMEROS,65,2016-05-27,EO,2015-2016/II
0203032,10,6077,FENOMENOS DE TRANSPORTE,EE,2016-05-27,EO,2015-2016/II
0203032,6,6079,ADMINISTRACION,80,2016-05-27,EO,2015-2016/II
0203032,10,6077,FENOMENOS DE TRANSPORTE,70,2016-05-31,EE,2015-2016/II
0203032,1,1004,SEMINARIO INTEGRADOR IV,80,2016-12-07,EO,2016-2017/I
0203032,6,6080,CONTROL DE CALIDAD,80,2016-12-07,EO,2016-2017/I
0203032,12,6082,EXTRACTIVA II,75,2016-12-07,EO,2016-2017/I
0203032,8,6084,FUNDICION,85,2016-12-07,EO,2016-2017/I
0203032,8,6087,CINETICA,EE,2016-12-07,EO,2016-2017/I
0203032,10,6088,TRANSFORMACIONES DE FASES,ET,2016-12-07,EO,2016-2017/I
0203032,6,6119,TEMAS EN MATERIALES,70,2016-12-07,EO,2016-2017/I
0203032,8,6087,CINETICA,60,2016-12-09,EE,2016-2017/I
0203032,10,6088,TRANSFORMACIONES DE FASES,NP,2017-01-09,ET,2016-2017/I
0203032,10,6088,TRANSFORMACIONES DE FASES,ET,2017-05-31,EO,2016-2017/II
0203032,8,6090,ECOLOGIA II,90,2017-05-31,EO,2016-2017/II
0203032,6,6093,SIDERURGIA,100,2017-05-31,EO,2016-2017/II
0203032,6,6095,FLOTACION,75,2017-05-31,EO,2016-2017/II
0203032,8,6098,SELECCION Y USO DE MATERIALES,70,2017-05-31,EO,2016-2017/II
0203032,6,6111,METALURGIA DE POLVOS,90,2017-05-31,EO,2016-2017/II
0203032,8,6112,SOLDADURA,100,2017-05-31,EO,2016-2017/II
0203032,10,6088,TRANSFORMACIONES DE FASES,60,2017-06-13,ET,2016-2017/II
0203032,15,1906,PRACTICAS PROFESIONALES I,AC,2017-12-04,AP,2017-2018/I
0203032,8,6099,SIMULACION,80,2017-12-04,EO,2017-2018/I
0203032,10,6100,DISEÑO DE PROCESOS,50,2017-12-04,EO,2017-2018/I
0203032,6,6114,ENSAYOS NO DESTRUCTIVOS,80,2017-12-04,EO,2017-2018/I
0203032,10,6100,DISEÑO DE PROCESOS,80,2017-12-06,EE,2017-2018/I
0203132,0,0000,GEOMETRIA Y TRIGONOMETRIA,NA,2011-12-06,EO,2011-2012/I
0203132,8,0041,ALGEBRA A,21,2011-12-06,EO,2011-2012/I
0203132,8,0071,QUIMICA A,55,2011-12-06,EO,2011-2012/I
0203132,5,1100,TECNICAS DEL APRENDIZAJE,80,2011-12-06,EO,2011-2012/I
0203132,3,1102,HUMANIDADES B,70,2011-12-06,EO,2011-2012/I
0203132,10,6010,ORIGEN DE LOS MATERIALES,70,2011-12-06,EO,2011-2012/I
0203132,10,6012,INTRODUCCION A LOS MATERIALES,33,2011-12-06,EO,2011-2012/I
0203132,0,6013,SEMINARIO DE ORIENTACION,AC,2011-12-06,EO,2011-2012/I
0203132,0,0000,GEOMETRIA Y TRIGONOMETRIA,AC,2011-12-09,EE,2011-2012/I
0203132,8,0071,QUIMICA A,90,2011-12-09,EE,2011-2012/I
0203132,8,0041,ALGEBRA A,NP,2012-01-09,ET,2011-2012/I
0203132,10,6012,INTRODUCCION A LOS MATERIALES,NP,2012-01-10,ET,2011-2012/I
0203132,0,1901,INGLES BASICO I,NA,2012-05-19,EA,2011-2012/II
0203132,8,0041,ALGEBRA A,28,2012-05-29,EO,2011-2012/II
0203132,8,0051,CALCULO A,32,2012-05-29,EO,2011-2012/II
0203132,8,0061,FISICA A,ET,2012-05-29,EO,2011-2012/II
0203132,10,6012,INTRODUCCION A LOS MATERIALES,42,2012-05-29,EO,2011-2012/II
0203132,10,6021,QUIMICA DE MATERIALES,ET,2012-05-29,EO,2011-2012/II
0203132,8,0041,ALGEBRA A,NP,2012-06-05,ET,2011-2012/II
0203132,8,0051,CALCULO A,NP,2012-06-06,ET,2011-2012/II
0203132,8,0061,FISICA A,10,2012-06-07,ET,2011-2012/II
0203132,10,6021,QUIMICA DE MATERIALES,60,2012-06-11,ET,2011-2012/II
0203132,10,6012,INTRODUCCION A LOS MATERIALES,60,2012-06-12,ET,2011-2012/II
0203132,3,1103,APROVECHAMIENTO DE LOS RECURSOS NACIONALES,90,2012-11-30,EO,2012-2013/I
0203132,1,1104,HUMANIDADES C,80,2012-11-30,EO,2012-2013/I
0203132,0,1105,ESCRITURA Y REDACCION,EE,2012-11-30,EO,2012-2013/I
0203132,0,1901,INGLES BASICO I,AC,2012-11-30,EO,2012-2013/I
0203132,0,1105,ESCRITURA Y REDACCION,AC,2012-12-04,EE,2012-2013/I
0203132,8,0041,ALGEBRA A,00,2013-03-12,ER,2012-2013/II
0203132,8,0051,CALCULO A,70,2013-05-29,EO,2012-2013/II
0203132,8,0061,FISICA A,23,2013-05-29,EO,2012-2013/II
0203132,1,1001,SEMINARIO INTEGRADOR I,100,2013-05-29,EO,2012-2013/II
0203132,6,6023,DINAMISMO I,75,2013-05-29,EO,2012-2013/II
0203132,10,6031,ANALISIS DE MATERIALES,20,2013-05-29,EO,2012-2013/II
0203132,6,6055,ECOLOGIA I,ET,2013-05-29,EO,2012-2013/II
0203132,8,0061,FISICA A,100,2013-06-06,ET,2012-2013/II
0203132,10,6031,ANALISIS DE MATERIALES,NP,2013-06-11,ET,2012-2013/II
0203132,6,6055,ECOLOGIA I,00,2013-06-13,ET,2012-2013/II
0203132,8,0041,ALGEBRA A,60,2013-10-01,ER,2013-2014/I
0203132,8,0052,CALCULO B,26,2013-11-27,EO,2013-2014/I
0203132,6,0063,FISICA C,60,2013-11-27,EO,2013-2014/I
0203132,0,1902,INGLES BASICO II,AC,2013-11-27,EO,2013-2014/I
0203132,6,6033,DINAMISMO II,90,2013-11-27,EO,2013-2014/I
0203132,6,6055,ECOLOGIA I,EE,2013-11-27,EO,2013-2014/I
0203132,6,6055,ECOLOGIA I,45,2013-11-29,EE,2013-2014/I
0203132,6,6055,ECOLOGIA I,60,2013-12-16,ET,2013-2014/I
0203132,8,0052,CALCULO B,NP,2014-01-07,ET,2013-2014/I
0203132,8,0042,ALGEBRA B,20,2014-05-22,EO,2013-2014/II
0203132,8,0052,CALCULO B,ET,2014-05-22,EO,2013-2014/II
0203132,0,1903,INGLES INTERMEDIO I,AC,2014-05-22,EO,2013-2014/II
0203132,10,6025,MINERALOGIA,50,2014-05-22,EO,2013-2014/II
0203132,10,6031,ANALISIS DE MATERIALES,52,2014-05-22,EO,2013-2014/II
0203132,6,6040,INGENIERIA ELECTRICA,50,2014-05-22,EO,2013-2014/II
0203132,10,6025,MINERALOGIA,60,2014-05-26,EE,2013-2014/II
0203132,10,6031,ANALISIS DE MATERIALES,60,2014-05-26,EE,2013-2014/II
0203132,6,6040,INGENIERIA ELECTRICA,70,2014-05-26,EE,2013-2014/II
0203132,8,0042,ALGEBRA B,00,2014-06-02,ET,2013-2014/II
0203132,8,0052,CALCULO B,60,2014-06-02,ET,2013-2014/II
0203132,8,0055,CALCULO E,50,2014-06-30,IO,2013-2014/II
0203132,8,0042,ALGEBRA B,70,2015-05-26,EO,2014-2015/II
0203132,8,0055,CALCULO E,60,2015-05-26,EO,2014-2015/II
0203132,8,6041,MECANICA DE FLUIDOS,57,2015-05-26,EO,2014-2015/II
0203132,12,6043,MATERIALES DE INGENIERIA I,ET,2015-05-26,EO,2014-2015/II
0203132,5,6054,INSTRUMENTACION,65,2015-05-26,EO,2014-2015/II
0203132,8,6041,MECANICA DE FLUIDOS,60,2015-05-28,EE,2014-2015/II
0203132,12,6043,MATERIALES DE INGENIERIA I,NP,2015-06-10,ET,2014-2015/II
0203132,1,1002,SEMINARIO INTEGRADOR II,100,2015-12-09,EO,2015-2016/I
0203132,3,1134,COMPUTACION,70,2015-12-09,EO,2015-2016/I
0203132,10,6032,OBTENCION DE MATERIALES,EE,2015-12-09,EO,2015-2016/I
0203132,12,6043,MATERIALES DE INGENIERIA I,29,2015-12-09,EO,2015-2016/I
0203132,10,6056,FISICOQUIMICA,22,2015-12-09,EO,2015-2016/I
0203132,10,6032,OBTENCION DE MATERIALES,50,2015-12-11,EE,2015-2016/I
0203132,10,6056,FISICOQUIMICA,NP,2015-12-16,ET,2015-2016/I
0203132,10,6032,OBTENCION DE MATERIALES,60,2015-12-17,ET,2015-2016/I
0203132,12,6043,MATERIALES DE INGENIERIA I,00,2015-12-17,ET,2015-2016/I
0203132,6,1130,METODOS NUMERICOS,60,2016-05-27,EO,2015-2016/II
0203132,0,1904,INGLES INTERMEDIO II,EE,2016-05-27,EO,2015-2016/II
0203132,10,6045,PRINCIPIOS DE ECONOMIA,35,2016-05-27,EO,2015-2016/II
0203132,10,6056,FISICOQUIMICA,34,2016-05-27,EO,2015-2016/II
0203132,0,1904,INGLES INTERMEDIO II,NA,2016-05-31,EE,2015-2016/II
0203132,10,6056,FISICOQUIMICA,60,2016-06-07,ET,2015-2016/II
0203132,10,6045,PRINCIPIOS DE ECONOMIA,30,2016-06-08,ET,2015-2016/II
0203132,0,1904,INGLES INTERMEDIO II,NP,2016-06-10,ET,2015-2016/II
0203132,12,6043,MATERIALES DE INGENIERIA I,50,2018-05-30,UO,2017-2018/II
0203132,12,6043,MATERIALES DE INGENIERIA I,60,2018-06-01,UE,2017-2018/II
0203132,10,6045,PRINCIPIOS DE ECONOMIA,50,2018-12-04,EO,2018-2019/I
0203132,8,6053,MATERIALES DE INGENIERIA II,27,2018-12-04,EO,2018-2019/I
0203132,6,6069,MATEMATICAS APLICADAS,59,2018-12-04,EO,2018-2019/I
0203132,10,6045,PRINCIPIOS DE ECONOMIA,60,2018-12-06,EE,2018-2019/I
0203132,6,6069,MATEMATICAS APLICADAS,60,2018-12-06,EE,2018-2019/I
0203132,8,6053,MATERIALES DE INGENIERIA II,NP,2019-01-07,ET,2018-2019/I
0203132,12,6052,BENEFICIO DE MATERIALES I,85,2019-05-31,EO,2018-2019/II
0203132,8,6053,MATERIALES DE INGENIERIA II,57,2019-05-31,EO,2018-2019/II
0203132,6,6079,ADMINISTRACION,65,2019-05-31,EO,2018-2019/II
0203132,8,6053,MATERIALES DE INGENIERIA II,40,2019-06-04,EE,2018-2019/II
0203132,8,6053,MATERIALES DE INGENIERIA II,60,2019-06-18,ET,2018-2019/II
0203132,12,6063,BENEFICIO DE MATERIALES II,60,2019-12-04,EO,2019-2020/I
0203132,10,6064,MECANICA DE MATERIALES,20,2019-12-04,EO,2019-2020/I
0203132,10,6065,TERMODINAMICA DE MATERIALES,SA,2019-12-04,EO,2019-2020/I
0203132,6,6067,CERAMICOS,60,2019-12-04,EO,2019-2020/I
0203132,10,6064,MECANICA DE MATERIALES,NP,2020-01-08,ET,2019-2020/I
0203132,2,1009,GESTION Y DESARROLLO SOCIAL,30,2020-06-19,EO,2019-2020/II
0203132,6,6076,POLIMEROS,60,2020-06-19,EO,2019-2020/II
0203132,6,6080,CONTROL DE CALIDAD,75,2020-06-19,EO,2019-2020/II
0203132,2,1009,GESTION Y DESARROLLO SOCIAL,60,2020-07-03,ET,2019-2020/II
0203132,10,6064,MECANICA DE MATERIALES,20,2020-08-04,ER,2019-2020/II
0203132,10,6064,MECANICA DE MATERIALES,40,2021-01-11,EO,2020-2021/I
0203132,10,6065,TERMODINAMICA DE MATERIALES,30,2021-01-11,EO,2020-2021/I
0203132,10,6065,TERMODINAMICA DE MATERIALES,45,2021-01-19,ET,2020-2021/I
0203132,10,6064,MECANICA DE MATERIALES,60,2021-01-21,ET,2020-2021/I
0203132,0,1934,INGLES 4,ET,2021-06-15,EO,2020-2021/II
0203132,10,6074,FORMADO DE MATERIALES,80,2021-06-15,EO,2020-2021/II
0203132,0,1934,INGLES 4,60,2021-06-18,ET,2020-2021/II
0146258,0,0000,GEOMETRIA Y TRIGONOMETRIA,NA,2012-11-30,EO,2012-2013/I
0146258,8,0041,ALGEBRA A,65,2012-11-30,EO,2012-2013/I
0146258,8,0071,QUIMICA A,95,2012-11-30,EO,2012-2013/I
0146258,5,1100,TECNICAS DEL APRENDIZAJE,90,2012-11-30,EO,2012-2013/I
0146258,3,1102,HUMANIDADES B,85,2012-11-30,EO,2012-2013/I
0146258,10,6010,ORIGEN DE LOS MATERIALES,80,2012-11-30,EO,2012-2013/I
0146258,10,6012,INTRODUCCION A LOS MATERIALES,65,2012-11-30,EO,2012-2013/I
0146258,0,6013,SEMINARIO DE ORIENTACION,AC,2012-11-30,EO,2012-2013/I
0146258,0,0000,GEOMETRIA Y TRIGONOMETRIA,NP,2012-12-04,EE,2012-2013/I
0146258,0,0000,GEOMETRIA Y TRIGONOMETRIA,NP,2013-01-08,ET,2012-2013/I
0146258,0,0000,GEOMETRIA Y TRIGONOMETRIA,AC,2013-05-29,EO,2012-2013/II
0146258,8,0042,ALGEBRA B,35,2013-05-29,EO,2012-2013/II
0146258,8,0051,CALCULO A,70,2013-05-29,EO,2012-2013/II
0146258,8,0061,FISICA A,22,2013-05-29,EO,2012-2013/II
0146258,10,6021,QUIMICA DE MATERIALES,ET,2013-05-29,EO,2012-2013/II
0146258,6,6023,DINAMISMO I,90,2013-05-29,EO,2012-2013/II
0146258,10,6025,MINERALOGIA,54,2013-05-29,EO,2012-2013/II
0146258,10,6025,MINERALOGIA,70,2013-05-31,EE,2012-2013/II
0146258,10,6021,QUIMICA DE MATERIALES,60,2013-06-11,ET,2012-2013/II
0146258,8,0042,ALGEBRA B,SA,2013-11-27,EO,2013-2014/I
0146258,8,0052,CALCULO B,SA,2013-11-27,EO,2013-2014/I
0146258,8,0061,FISICA A,SA,2013-11-27,EO,2013-2014/I
0146258,1,1001,SEMINARIO INTEGRADOR I,SA,2013-11-27,EO,2013-2014/I
0146258,3,1103,APROVECHAMIENTO DE LOS RECURSOS NACIONALES,SA,2013-11-27,EO,2013-2014/I
0146258,0,1105,ESCRITURA Y REDACCION,SA,2013-11-27,EO,2013-2014/I
0146258,10,6031,ANALISIS DE MATERIALES,SA,2013-11-27,EO,2013-2014/I
0146258,10,6032,OBTENCION DE MATERIALES,SA,2013-11-27,EO,2013-2014/I
0165775,0,0000,GEOMETRIA Y TRIGONOMETRIA,NA,2012-11-30,EO,2012-2013/I
0165775,8,0041,ALGEBRA A,33,2012-11-30,EO,2012-2013/I
0165775,8,0071,QUIMICA A,51,2012-11-30,EO,2012-2013/I
0165775,5,1100,TECNICAS DEL APRENDIZAJE,80,2012-11-30,EO,2012-2013/I
0165775,3,1102,HUMANIDADES B,70,2012-11-30,EO,2012-2013/I
0165775,10,6010,ORIGEN DE LOS MATERIALES,80,2012-11-30,EO,2012-2013/I
0165775,10,6012,INTRODUCCION A LOS MATERIALES,50,2012-11-30,EO,2012-2013/I
0165775,0,6013,SEMINARIO DE ORIENTACION,AC,2012-11-30,EO,2012-2013/I
0165775,0,0000,GEOMETRIA Y TRIGONOMETRIA,NP,2012-12-04,EE,2012-2013/I
0165775,8,0071,QUIMICA A,60,2012-12-04,EE,2012-2013/I
0165775,10,6012,INTRODUCCION A LOS MATERIALES,29,2012-12-04,EE,2012-2013/I
0165775,10,6012,INTRODUCCION A LOS MATERIALES,NP,2012-12-17,ET,2012-2013/I
0165775,0,0000,GEOMETRIA Y TRIGONOMETRIA,NP,2013-01-08,ET,2012-2013/I
0165775,8,0041,ALGEBRA A,NP,2013-01-08,ET,2012-2013/I
0165775,0,0000,GEOMETRIA Y TRIGONOMETRIA,AC,2013-05-29,EO,2012-2013/II
0165775,8,0041,ALGEBRA A,70,2013-05-29,EO,2012-2013/II
0165775,8,0051,CALCULO A,45,2013-05-29,EO,2012-2013/II
0165775,8,0061,FISICA A,ET,2013-05-29,EO,2012-2013/II
0165775,3,1103,APROVECHAMIENTO DE LOS RECURSOS NACIONALES,70,2013-05-29,EO,2012-2013/II
0165775,1,1104,HUMANIDADES C,90,2013-05-29,EO,2012-2013/II
0165775,0,1105,ESCRITURA Y REDACCION,ET,2013-05-29,EO,2012-2013/II
0165775,10,6021,QUIMICA DE MATERIALES,ET,2013-05-29,EO,2012-2013/II
0165775,10,6025,MINERALOGIA,58,2013-05-29,EO,2012-2013/II
0165775,10,6025,MINERALOGIA,70,2013-05-31,EE,2012-2013/II
0165775,0,1105,ESCRITURA Y REDACCION,NP,2013-06-11,ET,2012-2013/II
0165775,10,6021,QUIMICA DE MATERIALES,60,2013-06-11,ET,2012-2013/II
0165775,8,0042,ALGEBRA B,ER,2013-11-27,EO,2013-2014/I
0165775,8,0051,CALCULO A,85,2013-11-27,EO,2013-2014/I
0165775,8,0061,FISICA A,50,2013-11-27,EO,2013-2014/I
0165775,1,1001,SEMINARIO INTEGRADOR I,90,2013-11-27,EO,2013-2014/I
0165775,0,1105,ESCRITURA Y REDACCION,AC,2013-11-27,EO,2013-2014/I
0165775,0,1901,INGLES BASICO I,AC,2013-11-27,EO,2013-2014/I
0165775,10,6012,INTRODUCCION A LOS MATERIALES,60,2013-11-27,EO,2013-2014/I
0165775,10,6032,OBTENCION DE MATERIALES,60,2013-11-27,EO,2013-2014/I
0165775,8,0061,FISICA A,20,2013-11-29,EE,2013-2014/I
0165775,8,0061,FISICA A,23,2014-01-09,ET,2013-2014/I
0165775,8,0042,ALGEBRA B,ET,2014-05-22,EO,2013-2014/II
0165775,8,0052,CALCULO B,EE,2014-05-22,EO,2013-2014/II
0165775,0,1902,INGLES BASICO II,AC,2014-05-22,EO,2013-2014/II
0165775,6,6023,DINAMISMO I,100,2014-05-22,EO,2013-2014/II
0165775,10,6031,ANALISIS DE MATERIALES,75,2014-05-22,EO,2013-2014/II
0165775,10,6045,PRINCIPIOS DE ECONOMIA,50,2014-05-22,EO,2013-2014/II
0165775,8,0052,CALCULO B,60,2014-05-26,EE,2013-2014/II
0165775,10,6045,PRINCIPIOS DE ECONOMIA,75,2014-05-26,EE,2013-2014/II
0165775,8,0042,ALGEBRA B,20,2014-06-02,ET,2013-2014/II
0165775,8,0061,FISICA A,50,2014-06-30,IO,2013-2014/II
0165775,8,0061,FISICA A,NP,2014-07-01,IE,2013-2014/II
0165775,8,0061,FISICA A,NP,2014-07-02,IT,2013-2014/II
0165775,8,0055,CALCULO E,52,2014-12-02,EO,2014-2015/I
0165775,0,1903,INGLES INTERMEDIO I,EE,2014-12-02,EO,2014-2015/I
0165775,6,6033,DINAMISMO II,90,2014-12-02,EO,2014-2015/I
0165775,8,6041,MECANICA DE FLUIDOS,50,2014-12-02,EO,2014-2015/I
0165775,12,6043,MATERIALES DE INGENIERIA I,26,2014-12-02,EO,2014-2015/I
0165775,8,0055,CALCULO E,20,2014-12-04,EE,2014-2015/I
0165775,0,1903,INGLES INTERMEDIO I,NA,2014-12-04,EE,2014-2015/I
0165775,8,6041,MECANICA DE FLUIDOS,50,2014-12-04,EE,2014-2015/I
0165775,8,6041,MECANICA DE FLUIDOS,60,2014-12-10,ET,2014-2015/I
0165775,12,6043,MATERIALES DE INGENIERIA I,NP,2014-12-11,ET,2014-2015/I
0165775,0,1903,INGLES INTERMEDIO I,NP,2014-12-15,ET,2014-2015/I
0165775,8,0055,CALCULO E,00,2015-01-07,ET,2014-2015/I
0165775,8,0061,FISICA A,30,2015-03-12,ER,2014-2015/II
0165775,8,0055,CALCULO E,65,2015-05-26,EO,2014-2015/II
0165775,1,1002,SEMINARIO INTEGRADOR II,100,2015-05-26,EO,2014-2015/II
0165775,0,1903,INGLES INTERMEDIO I,AC,2015-05-26,EO,2014-2015/II
0165775,12,6043,MATERIALES DE INGENIERIA I,SA,2015-05-26,EO,2014-2015/II
0165775,12,6052,BENEFICIO DE MATERIALES I,65,2015-05-26,EO,2014-2015/II
0165775,12,6043,MATERIALES DE INGENIERIA I,30,2015-06-10,ET,2014-2015/II
0165775,8,0042,ALGEBRA B,80,2015-07-15,UO,2014-2015/II
0165775,8,0061,FISICA A,60,2015-10-08,ER,2015-2016/I
0165775,12,6043,MATERIALES DE INGENIERIA I,60,2015-10-14,ER,2015-2016/I
0165775,3,1134,COMPUTACION,80,2015-12-09,EO,2015-2016/I
0165775,0,1904,INGLES INTERMEDIO II,EE,2015-12-09,EO,2015-2016/I
0165775,10,6056,FISICOQUIMICA,33,2015-12-09,EO,2015-2016/I
0165775,12,6063,BENEFICIO DE MATERIALES II,55,2015-12-09,EO,2015-2016/I
0165775,0,1904,INGLES INTERMEDIO II,AC,2015-12-11,EE,2015-2016/I
0165775,12,6063,BENEFICIO DE MATERIALES II,60,2015-12-11,EE,2015-2016/I
0165775,10,6056,FISICOQUIMICA,15,2015-12-16,ET,2015-2016/I
0165775,6,0063,FISICA C,SA,2016-05-27,EO,2015-2016/II
0165775,6,1130,METODOS NUMERICOS,65,2016-05-27,EO,2015-2016/II
0165775,8,6053,MATERIALES DE INGENIERIA II,47,2016-05-27,EO,2015-2016/II
0165775,6,6055,ECOLOGIA I,85,2016-05-27,EO,2015-2016/II
0165775,10,6056,FISICOQUIMICA,50,2016-05-27,EO,2015-2016/II
0165775,10,6056,FISICOQUIMICA,30,2016-05-31,EE,2015-2016/II
0165775,10,6056,FISICOQUIMICA,60,2016-06-07,ET,2015-2016/II
0165775,8,6053,MATERIALES DE INGENIERIA II,40,2016-06-08,ET,2015-2016/II
0165775,6,0063,FISICA C,65,2016-12-07,EO,2016-2017/I
0165775,8,6053,MATERIALES DE INGENIERIA II,50,2016-12-07,EO,2016-2017/I
0165775,10,6065,TERMODINAMICA DE MATERIALES,20,2016-12-07,EO,2016-2017/I
0165775,6,6069,MATEMATICAS APLICADAS,60,2016-12-07,EO,2016-2017/I
0165775,8,6053,MATERIALES DE INGENIERIA II,60,2016-12-09,EE,2016-2017/I
0165775,10,6065,TERMODINAMICA DE MATERIALES,25,2017-01-09,ET,2016-2017/I
0165775,1,1003,SEMINARIO INTEGRADOR III,95,2017-05-31,EO,2016-2017/II
0165775,10,6064,MECANICA DE MATERIALES,45,2017-05-31,EO,2016-2017/II
0165775,10,6065,TERMODINAMICA DE MATERIALES,40,2017-05-31,EO,2016-2017/II
0165775,6,6067,CERAMICOS,65,2017-05-31,EO,2016-2017/II
0165775,10,6065,TERMODINAMICA DE MATERIALES,60,2017-06-13,ET,2016-2017/II
0165775,10,6064,MECANICA DE MATERIALES,60,2017-06-15,ET,2016-2017/II
0165775,15,1906,PRACTICAS PROFESIONALES I,AC,2017-12-04,AP,2017-2018/I
0165775,12,6072,EXTRACTIVA I,55,2017-12-04,EO,2017-2018/I
0165775,10,6074,FORMADO DE MATERIALES,60,2017-12-04,EO,2017-2018/I
0165775,6,6076,POLIMEROS,70,2017-12-04,EO,2017-2018/I
0165775,10,6077,FENOMENOS DE TRANSPORTE,ET,2017-12-04,EO,2017-2018/I
0165775,6,6079,ADMINISTRACION,65,2017-12-04,EO,2017-2018/I
0165775,12,6072,EXTRACTIVA I,75,2017-12-06,EE,2017-2018/I
0165775,10,6077,FENOMENOS DE TRANSPORTE,35,2018-01-04,ET,2017-2018/I
0165775,1,1004,SEMINARIO INTEGRADOR IV,80,2018-05-30,EO,2017-2018/II
0165775,6,6040,INGENIERIA ELECTRICA,60,2018-05-30,EO,2017-2018/II
0165775,10,6077,FENOMENOS DE TRANSPORTE,ET,2018-05-30,EO,2017-2018/II
0165775,6,6080,CONTROL DE CALIDAD,85,2018-05-30,EO,2017-2018/II
0165775,12,6082,EXTRACTIVA II,35,2018-05-30,EO,2017-2018/II
0165775,6,6095,FLOTACION,70,2018-05-30,EO,2017-2018/II
0165775,8,6112,SOLDADURA,100,2018-05-30,EO,2017-2018/II
0165775,10,6077,FENOMENOS DE TRANSPORTE,60,2018-06-12,ET,2017-2018/II
0165775,12,6082,EXTRACTIVA II,60,2018-06-15,ET,2017-2018/II
0165775,8,6084,FUNDICION,85,2018-12-04,EO,2018-2019/I
0165775,8,6087,CINETICA,ET,2018-12-04,EO,2018-2019/I
0165775,10,6088,TRANSFORMACIONES DE FASES,ET,2018-12-04,EO,2018-2019/I
0165775,6,6093,SIDERURGIA,100,2018-12-04,EO,2018-2019/I
0165775,6,6101,TEMAS EN EXTRACTIVA,95,2018-12-04,EO,2018-2019/I
0165775,6,6114,ENSAYOS NO DESTRUCTIVOS,80,2018-12-04,EO,2018-2019/I
0165775,6,6119,TEMAS EN MATERIALES,60,2018-12-04,EO,2018-2019/I
0165775,10,6088,TRANSFORMACIONES DE FASES,30,2019-01-04,ET,2018-2019/I
0165775,8,6087,CINETICA,50,2019-01-08,ET,2018-2019/I
0165775,8,6087,CINETICA,20,2019-03-21,ER,2018-2019/II
0165775,0,1935,INGLES 5,75,2019-05-31,EO,2018-2019/II
0165775,5,6054,INSTRUMENTACION,80,2019-05-31,EO,2018-2019/II
0165775,10,6088,TRANSFORMACIONES DE FASES,EE,2019-05-31,EO,2018-2019/II
0165775,8,6090,ECOLOGIA II,90,2019-05-31,EO,2018-2019/II
0165775,8,6098,SELECCION Y USO DE MATERIALES,90,2019-05-31,EO,2018-2019/II
0165775,8,6099,SIMULACION,90,2019-05-31,EO,2018-2019/II
0165775,10,6100,DISEÑO DE PROCESOS,50,2019-05-31,EO,2018-2019/II
0165775,10,6088,TRANSFORMACIONES DE FASES,30,2019-06-04,EE,2018-2019/II
0165775,10,6100,DISEÑO DE PROCESOS,40,2019-06-04,EE,2018-2019/II
0165775,10,6088,TRANSFORMACIONES DE FASES,60,2019-06-17,ET,2018-2019/II
0165775,8,6087,CINETICA,47,2019-06-19,ER,2018-2019/II
0165775,10,6100,DISEÑO DE PROCESOS,60,2019-06-20,ET,2018-2019/II
0165775,8,6087,CINETICA,ET,2019-12-04,EO,2019-2020/I
0165775,8,6087,CINETICA,65,2020-01-08,ET,2019-2020/I
0170336,0,0000,GEOMETRIA Y TRIGONOMETRIA,ER,2012-11-30,EO,2012-2013/I
0170336,8,0041,ALGEBRA A,SA,2012-11-30,EO,2012-2013/I
0170336,8,0071,QUIMICA A,SA,2012-11-30,EO,2012-2013/I
0170336,5,1100,TECNICAS DEL APRENDIZAJE,SA,2012-11-30,EO,2012-2013/I
0170336,3,1102,HUMANIDADES B,SA,2012-11-30,EO,2012-2013/I
